game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
9.000,31.458,0.967,-9.904,1.853,1.017,0.927,3.563,0.000,1.448,1.419,3.725,0.000,2.567,2.034,0.000,3.600,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.569,4.085,6.282,1.199,4.712,0.000,0.000,0.487,-9.430,0.990,4.996,4.696,4.727,5.282,4.712,4.711,2.198,6.283,5.083,1.570,0.000,0.000,1.117,-9.247,0.991,4.995,4.700,4.724,
9.100,31.558,0.944,-9.828,1.910,1.004,0.812,3.552,0.000,1.421,1.453,0.000,4.382,2.491,2.058,4.682,3.458,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.438,-9.382,0.990,5.052,4.697,4.726,5.281,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.056,-9.163,0.991,5.052,4.702,4.722,
9.198,31.657,0.902,-9.717,1.924,1.009,5.788,3.450,0.000,1.471,1.415,0.000,4.344,2.518,1.701,0.000,3.330,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.001,1.005,1.568,1.566,4.084,6.281,1.199,4.712,0.000,0.000,0.388,-9.279,0.990,5.069,4.700,4.723,5.281,4.710,4.708,2.197,6.282,5.083,1.570,0.000,0.000,1.004,-9.051,0.990,5.069,4.697,4.726,
9.300,31.758,0.869,-9.622,1.833,1.015,4.882,3.249,0.000,1.667,1.281,3.213,0.000,2.732,2.133,0.000,3.326,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.001,1.005,1.568,1.565,4.085,6.281,1.199,4.711,0.000,0.000,0.397,-9.140,0.990,4.979,4.694,4.728,5.282,4.710,4.708,2.197,6.282,5.083,1.570,0.000,0.000,1.031,-8.969,0.991,4.978,4.696,4.727,
9.400,31.858,0.846,-9.525,1.709,1.008,5.009,3.062,0.000,1.476,1.257,2.328,0.000,3.095,2.185,0.000,3.404,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.001,1.004,1.569,1.568,4.085,6.281,1.199,4.712,0.000,0.000,0.438,-8.987,0.990,4.852,4.676,4.747,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.089,-8.897,0.991,4.851,4.686,4.738,
9.500,31.958,0.836,-9.447,1.632,1.006,5.322,2.956,0.000,1.387,1.344,1.999,0.000,3.389,2.231,0.000,3.464,0.000,3.142,0.000,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.001,1.004,1.569,1.568,4.085,6.281,1.199,4.712,0.000,0.000,0.471,-8.879,0.990,4.774,4.634,4.789,5.282,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.127,-8.839,0.991,4.774,4.646,4.778,
9.585,32.043,0.832,-9.327,1.539,1.019,5.389,2.827,3.103,1.654,1.494,1.729,0.000,3.838,2.299,0.000,3.540,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.001,1.004,1.569,1.567,4.085,6.281,1.199,4.712,0.000,0.000,0.521,-8.728,0.990,4.742,1.732,1.409,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.177,-8.748,0.990,4.743,1.720,1.420,
9.700,32.158,0.837,-9.227,1.455,1.013,5.258,2.740,2.821,0.000,1.655,1.562,0.000,3.975,2.372,0.000,3.078,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.001,1.004,1.568,1.567,4.085,6.281,1.199,4.712,0.000,0.000,0.577,-8.604,0.990,4.826,1.614,1.527,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.229,-8.679,0.991,4.827,1.610,1.531,
9.783,32.241,0.850,-9.129,1.363,1.009,5.235,2.227,2.908,0.000,1.492,1.483,0.000,3.902,2.470,0.000,3.860,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.001,1.004,1.569,1.567,4.085,6.281,1.199,4.712,0.000,0.000,0.649,-8.484,0.990,4.918,1.595,1.546,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.291,-8.619,0.991,4.918,1.592,1.549,
9.900,32.358,0.873,-9.032,1.274,1.014,5.293,2.633,2.698,4.649,1.367,1.576,3.618,4.048,2.584,0.000,4.129,0.000,1.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.001,1.004,1.568,1.567,4.085,6.281,1.199,4.712,0.000,0.000,0.729,-8.372,0.990,5.007,1.587,1.554,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.357,-8.563,0.991,5.008,1.586,1.555,
10.000,32.458,0.897,-8.955,1.205,1.016,5.305,2.612,2.558,4.914,1.432,1.664,3.026,0.000,2.689,2.105,4.406,0.000,1.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.001,1.004,1.568,1.567,4.085,6.281,1.199,4.712,0.000,0.000,0.799,-8.287,0.990,5.076,1.584,1.557,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.413,-8.521,0.991,5.076,1.583,1.558,
10.094,32.552,0.943,-8.845,1.101,1.012,5.281,2.606,2.383,0.000,4.227,1.820,2.491,0.000,2.885,1.978,4.159,0.000,1.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.001,1.004,1.568,1.567,4.085,6.281,1.199,4.712,0.000,0.000,0.915,-8.170,0.990,5.180,1.581,1.560,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.501,-8.467,0.991,5.181,1.581,1.561,
10.182,32.641,0.990,-8.757,1.013,1.012,5.268,2.632,2.266,2.612,0.000,1.977,2.218,0.000,3.100,1.657,0.000,0.000,1.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.001,1.004,1.569,1.567,4.085,6.281,1.199,4.712,0.000,0.000,1.022,-8.082,0.990,5.268,1.580,1.562,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.579,-8.429,0.991,5.269,1.579,1.563,
10.300,32.758,1.041,-8.677,0.926,0.753,5.366,2.689,2.177,2.755,0.000,1.702,2.040,0.000,3.376,1.644,0.000,0.000,2.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.000,0.001,1.001,1.570,1.570,4.091,6.281,1.199,4.712,0.000,0.000,1.134,-8.007,0.989,5.358,1.584,1.559,5.281,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.658,-8.403,0.990,5.358,1.579,1.563,
10.381,32.839,1.055,-8.658,0.868,-0.193,5.754,2.787,2.161,2.578,0.000,1.603,1.967,0.000,3.655,1.664,0.000,0.000,2.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.001,0.999,1.571,1.572,4.092,6.280,1.200,4.712,0.000,0.000,1.188,-7.996,0.990,5.419,1.583,1.560,5.280,4.713,4.714,2.198,6.281,5.083,1.570,0.000,0.000,1.687,-8.421,0.990,5.418,1.579,1.564,
10.500,32.958,1.038,-8.678,0.814,-0.386,5.268,2.947,1.746,2.516,0.000,1.514,1.934,0.000,4.042,1.723,0.000,0.000,2.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.001,1.003,1.569,1.568,4.086,6.281,1.199,4.712,0.000,0.000,1.202,-8.023,0.990,5.467,1.577,1.564,5.281,4.711,4.710,2.198,6.282,5.083,1.570,0.000,0.000,1.680,-8.474,0.990,5.468,1.577,1.565,
10.600,33.058,1.024,-8.692,0.707,-0.003,5.017,2.640,2.243,2.398,4.640,1.652,1.920,0.000,4.335,1.839,0.000,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.279,0.000,1.006,1.568,1.567,4.081,6.282,1.199,4.712,0.000,0.000,1.256,-8.058,0.990,5.573,1.574,1.567,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.684,-8.556,0.991,5.574,1.576,1.567,
10.688,33.146,1.031,-8.686,0.596,0.138,5.054,3.794,2.306,2.292,4.997,1.977,1.958,3.618,4.256,2.473,0.000,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.001,1.004,1.569,1.568,4.085,6.281,1.199,4.712,0.000,0.000,1.333,-8.082,0.990,5.685,1.577,1.566,5.282,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.703,-8.625,0.991,5.686,1.576,1.567,
