game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
9.911,116.759,0.997,-9.923,1.576,1.014,6.265,3.424,0.000,2.134,1.257,2.119,4.989,3.368,2.098,1.696,4.174,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.666,-9.335,0.990,4.719,3.947,5.477,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.322,-9.332,0.990,4.719,3.998,5.426,
10.020,116.869,0.997,-9.844,1.576,0.996,6.265,3.345,0.000,1.713,1.257,2.119,0.000,3.368,2.098,1.697,4.077,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.665,-9.257,0.990,4.720,3.998,5.425,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.321,-9.253,0.990,4.720,4.036,5.388,
10.120,116.969,0.996,-9.726,1.577,1.011,6.265,3.227,0.000,1.652,1.284,2.119,0.000,3.366,2.098,1.698,3.393,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.664,-9.139,0.990,4.720,4.068,5.356,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.320,-9.135,0.990,4.720,4.087,5.337,
10.206,117.055,0.996,-9.626,1.577,1.019,6.265,3.127,0.000,1.600,1.362,2.119,0.000,3.366,2.099,0.000,3.315,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.663,-9.039,0.990,4.720,4.084,5.340,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.319,-9.034,0.990,4.720,4.111,5.313,
10.320,117.169,0.995,-9.546,1.577,1.013,6.265,3.047,0.000,1.559,1.423,2.119,0.000,3.365,2.099,0.000,3.710,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.662,-8.959,0.990,4.721,4.097,5.326,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.318,-8.954,0.990,4.721,4.129,5.295,
10.400,117.249,0.994,-9.427,1.578,1.007,6.266,2.928,0.000,1.497,1.515,2.119,0.000,3.364,2.100,0.000,3.564,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.661,-8.840,0.990,4.721,4.136,5.288,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.317,-8.835,0.990,4.721,4.161,5.263,
10.520,117.369,0.994,-9.347,1.578,1.011,6.265,2.848,3.218,1.658,1.577,2.119,0.000,3.364,2.100,0.000,3.467,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.660,-8.761,0.990,4.721,4.159,5.265,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.316,-8.756,0.990,4.721,4.181,5.243,
10.620,117.469,0.993,-9.228,1.579,1.014,6.266,2.729,3.069,2.085,1.669,2.119,0.000,3.363,2.101,0.000,3.320,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.659,-8.641,0.990,4.722,4.182,5.241,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.315,-8.636,0.990,4.722,4.206,5.218,
10.703,117.552,0.992,-9.128,1.579,1.011,6.266,2.629,2.944,0.000,1.745,2.119,0.000,3.363,1.685,0.000,3.198,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.658,-8.542,0.990,4.722,4.201,5.223,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.314,-8.536,0.990,4.722,4.225,5.199,
10.820,117.669,0.991,-9.049,1.579,1.010,6.265,2.550,2.844,0.000,1.807,2.119,0.000,3.362,1.685,0.000,3.100,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.657,-8.462,0.990,4.722,4.218,5.206,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.313,-8.457,0.990,4.722,4.240,5.184,
