game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
192.940,232.539,-5.886,10.784,2.410,0.135,1.202,2.003,0.000,3.325,0.000,0.000,2.639,2.279,1.037,1.216,0.000,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.000,6.283,2.102,1.897,1.798,4.285,0.399,0.999,4.710,0.000,0.000,-6.155,10.804,0.451,5.925,3.524,5.435,4.182,4.384,4.484,1.998,5.883,5.284,1.571,0.000,0.000,-5.936,11.049,0.451,5.967,3.560,5.313,
193.040,232.639,-5.897,10.793,2.517,0.124,1.155,1.831,0.000,2.862,0.000,0.000,3.448,2.279,1.071,2.495,0.000,0.000,2.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,2.100,1.897,1.799,4.285,0.398,1.000,4.712,0.000,0.000,-6.167,10.785,0.451,5.966,3.559,5.333,4.182,4.383,4.485,1.999,5.882,5.284,1.571,0.000,0.000,-5.975,11.052,0.452,6.011,3.589,5.213,
193.123,232.722,-5.899,10.795,2.625,-0.060,1.074,1.710,0.000,2.526,0.000,0.000,3.220,2.296,1.627,2.426,0.000,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,2.099,1.897,1.800,4.286,0.398,1.001,4.712,0.000,0.000,-6.167,10.758,0.451,6.010,3.589,5.230,4.182,4.383,4.485,1.999,5.882,5.284,1.571,0.000,0.000,-6.004,11.044,0.452,6.059,3.614,5.114,
193.221,232.820,-5.894,10.792,2.718,-0.051,1.154,1.794,0.000,2.308,0.000,0.000,3.065,2.327,1.487,2.457,0.000,0.000,2.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,2.100,1.897,1.799,4.285,0.398,1.000,4.711,0.000,0.000,-6.158,10.731,0.451,6.052,3.611,5.143,4.182,4.383,4.485,1.998,5.882,5.284,1.571,0.000,0.000,-6.022,11.030,0.451,6.103,3.631,5.029,
193.340,232.939,-5.893,10.792,2.795,0.009,1.201,2.197,0.000,2.183,0.000,0.000,2.969,1.025,1.396,3.109,0.000,0.000,2.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,2.100,1.897,1.799,4.285,0.398,1.000,4.711,0.000,0.000,-6.151,10.710,0.451,6.088,3.625,5.073,4.182,4.384,4.485,1.998,5.882,5.284,1.571,0.000,0.000,-6.039,11.019,0.451,6.139,3.642,4.960,
193.440,233.039,-5.895,10.793,2.892,0.032,1.119,4.115,0.000,0.000,0.000,0.000,2.350,1.026,1.304,1.759,0.000,0.000,2.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,2.100,1.897,1.799,4.286,0.398,1.000,4.711,0.000,0.000,-6.144,10.686,0.451,6.133,3.640,4.987,4.182,4.383,4.485,1.999,5.882,5.284,1.571,0.000,0.000,-6.063,11.005,0.451,6.186,3.652,4.875,
193.540,233.139,-5.898,10.793,2.988,0.009,1.205,4.040,0.000,0.000,0.000,2.665,2.307,1.036,1.236,2.649,0.000,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,2.100,1.897,1.799,4.286,0.398,1.000,4.711,0.000,0.000,-6.135,10.663,0.451,6.180,3.651,4.902,4.182,4.383,4.485,1.999,5.882,5.284,1.571,0.000,0.000,-6.085,10.988,0.451,6.233,3.658,4.791,
193.640,233.239,-5.925,10.797,3.075,0.633,0.590,3.979,0.000,0.000,0.000,2.648,2.312,1.077,2.556,2.696,0.000,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,6.283,2.106,1.899,1.796,4.285,0.400,0.996,4.709,0.000,0.000,-6.148,10.645,0.450,6.226,3.654,4.821,4.182,4.386,4.481,1.998,5.884,5.283,1.570,0.000,0.000,-6.128,10.974,0.451,6.279,3.660,4.711,
193.740,233.339,-6.020,10.802,3.111,1.220,0.467,3.880,0.000,0.000,0.000,2.722,2.403,1.176,2.517,2.718,0.000,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,6.283,2.103,1.898,1.798,4.286,0.399,0.998,4.710,0.000,0.000,-6.238,10.644,0.450,6.241,3.657,4.792,4.182,4.385,4.483,1.998,5.883,5.283,1.571,0.000,0.000,-6.229,10.973,0.451,0.011,3.660,4.682,
193.840,233.439,-6.144,10.805,3.130,1.189,0.069,3.756,0.000,1.895,0.000,0.000,2.526,1.883,2.497,3.254,0.000,0.000,2.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,2.099,1.897,1.799,4.285,0.398,1.001,4.712,0.000,0.000,-6.361,10.643,0.451,6.250,3.660,4.778,4.183,4.383,4.485,1.998,5.882,5.284,1.571,0.000,0.000,-6.357,10.972,0.452,0.020,3.661,4.667,
