game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
12.160,18.724,0.996,-9.863,1.576,0.998,6.265,3.364,0.000,1.723,1.256,2.119,0.000,3.366,2.098,1.697,4.099,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.664,-9.276,0.990,4.720,4.023,5.401,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.320,-9.272,0.990,4.720,4.064,5.361,
12.260,18.824,0.996,-9.785,1.577,1.000,6.265,3.285,0.000,1.682,1.259,2.120,0.000,3.366,2.098,1.698,3.465,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.664,-9.197,0.990,4.720,4.076,5.348,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.320,-9.193,0.990,4.720,4.099,5.325,
12.360,18.924,0.995,-9.665,1.577,1.019,6.266,3.166,0.000,1.621,1.330,2.120,0.000,3.365,2.099,0.000,3.322,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.663,-9.078,0.990,4.721,4.111,5.312,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.319,-9.074,0.990,4.721,4.133,5.291,
12.460,19.024,0.995,-9.565,1.578,1.015,0.031,3.066,0.000,1.569,1.407,2.122,0.000,3.361,2.099,0.000,3.731,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.662,-8.978,0.990,4.721,4.094,5.329,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.318,-8.974,0.990,4.721,4.190,5.234,
12.560,19.124,0.994,-9.486,1.600,1.007,0.748,2.989,0.000,1.536,1.454,2.194,0.000,3.266,2.086,0.000,3.580,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.571,1.572,4.086,6.281,1.199,4.712,0.000,0.000,0.650,-8.906,0.990,4.739,4.518,4.907,5.281,4.712,4.714,2.199,6.281,5.083,1.571,0.000,0.000,1.305,-8.887,0.991,4.739,4.588,4.837,
12.646,19.209,0.986,-9.367,1.729,1.009,1.428,2.911,0.000,1.533,1.470,2.756,0.000,2.836,1.634,0.000,3.194,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.570,4.085,6.282,1.199,4.712,0.000,0.000,0.570,-8.836,0.990,4.869,4.683,4.740,5.282,4.713,4.713,2.198,6.282,5.083,1.571,0.000,0.000,1.218,-8.733,0.991,4.869,4.693,4.732,
12.760,19.324,0.973,-9.288,1.820,1.018,1.117,2.890,0.000,1.542,1.484,3.400,0.000,2.628,1.632,4.342,2.984,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.569,4.085,6.282,1.199,4.712,0.000,0.000,0.508,-8.798,0.990,4.963,4.695,4.728,5.282,4.712,4.712,2.198,6.283,5.083,1.570,0.000,0.000,1.144,-8.636,0.991,4.962,4.699,4.725,
12.860,19.424,0.939,-9.172,1.913,1.020,0.814,2.855,4.883,1.525,1.522,4.468,3.814,2.491,2.062,4.318,2.774,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.432,-8.727,0.990,5.055,4.698,4.725,5.282,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.050,-8.507,0.991,5.055,4.702,4.722,
12.952,19.516,0.904,-9.079,1.990,1.009,1.003,2.846,0.000,1.513,1.556,0.000,3.947,2.415,0.000,3.808,2.628,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.364,-8.674,0.990,5.131,4.700,4.723,5.282,4.712,4.713,2.198,6.282,5.083,1.570,0.000,0.000,0.964,-8.407,0.991,5.130,4.704,4.719,
13.060,19.624,0.861,-8.989,2.083,1.009,1.094,2.884,0.000,1.525,1.593,0.000,4.239,2.350,0.000,3.352,2.502,0.000,2.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.085,6.282,1.199,4.712,0.000,0.000,0.286,-8.636,0.990,5.224,4.703,4.719,5.282,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,0.858,-8.314,0.991,5.224,4.706,4.717,
