game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
187.020,850.082,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.119,850.181,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.220,850.282,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.320,850.382,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.420,850.482,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.520,850.582,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.620,850.682,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.720,850.782,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.816,850.879,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
187.901,850.963,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.020,851.082,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.120,851.182,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.214,851.277,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.303,851.365,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.420,851.482,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.516,851.578,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.609,851.672,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.720,851.939,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.820,852.039,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
188.920,852.139,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.020,852.239,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.120,852.339,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.220,852.439,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.320,852.539,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.409,852.628,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.520,852.739,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.620,852.839,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.720,852.939,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.808,853.027,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
189.902,853.121,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.020,853.239,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.102,853.321,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.208,853.427,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.320,853.539,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.419,853.638,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.514,853.733,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.620,853.839,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.719,853.938,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.507,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.820,854.039,0.999,-10.299,1.576,0.000,6.271,3.800,0.000,1.583,1.258,2.121,4.613,2.967,2.096,1.943,4.632,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.667,-9.711,0.990,4.719,3.917,5.506,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.323,-9.708,0.990,4.719,3.999,5.425,
190.914,854.133,0.999,-10.295,1.595,0.186,0.526,3.798,0.000,1.535,1.267,2.183,4.618,3.014,2.084,1.830,4.568,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,6.283,1.005,1.570,1.571,4.081,6.281,1.199,4.712,0.000,0.000,0.657,-9.715,0.990,4.735,4.599,4.825,5.282,4.711,4.712,2.198,6.281,5.083,1.571,0.000,0.000,1.312,-9.698,0.991,4.736,4.575,4.850,
191.020,854.239,0.997,-10.256,1.615,0.793,0.048,3.763,0.000,1.535,1.276,2.251,4.660,3.113,2.074,1.720,4.462,0.000,0.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.279,6.283,1.008,1.567,1.564,4.078,6.282,1.199,4.711,0.000,0.000,0.639,-9.685,0.990,4.763,4.696,4.727,5.282,4.709,4.707,2.198,6.283,5.083,1.570,0.000,0.000,1.295,-9.653,0.991,4.762,4.635,4.789,
