game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
7.336,12.994,0.995,-9.843,1.578,0.996,6.265,3.344,0.000,1.712,1.255,2.121,0.000,3.363,2.099,1.699,4.071,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.662,-9.256,0.990,4.721,4.121,5.302,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.318,-9.251,0.990,4.721,4.154,5.270,
7.440,13.097,0.995,-9.764,1.578,1.003,6.265,3.265,0.000,1.671,1.252,2.121,0.000,3.362,2.099,1.700,3.437,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.661,-9.178,0.990,4.721,4.164,5.260,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.317,-9.173,0.990,4.721,4.181,5.243,
7.540,13.197,0.994,-9.665,1.580,1.019,0.154,3.166,0.000,1.620,1.328,2.127,0.000,3.353,2.098,0.000,3.334,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.000,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.660,-9.079,0.990,4.722,4.181,5.242,5.281,4.712,4.712,2.199,6.282,5.083,1.570,0.000,0.000,1.316,-9.073,0.990,4.722,4.285,5.139,
7.637,13.294,0.991,-9.545,1.655,1.012,1.288,3.060,0.000,1.590,1.375,2.398,0.000,3.060,2.060,0.000,3.529,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.572,4.086,6.281,1.199,4.712,0.000,0.000,0.616,-8.985,0.990,4.794,4.652,4.772,5.282,4.713,4.714,2.199,6.282,5.083,1.571,0.000,0.000,1.270,-8.930,0.991,4.794,4.677,4.748,
7.740,13.397,0.980,-9.446,1.778,1.009,1.313,3.022,0.000,1.604,1.388,3.067,0.000,2.715,1.630,0.000,3.208,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.569,4.085,6.282,1.199,4.712,0.000,0.000,0.537,-8.937,0.990,4.920,4.691,4.733,5.282,4.713,4.712,2.198,6.283,5.083,1.570,0.000,0.000,1.180,-8.801,0.991,4.919,4.696,4.727,
7.840,13.497,0.962,-9.368,1.846,1.018,0.515,2.995,0.000,1.599,1.412,3.628,0.000,2.587,1.641,0.000,3.041,0.000,3.142,0.000,3.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.004,1.569,1.567,4.085,6.282,1.199,4.712,0.000,0.000,0.484,-8.891,0.990,4.991,4.696,4.726,5.282,4.711,4.709,2.198,6.283,5.083,1.570,0.000,0.000,1.116,-8.712,0.991,4.991,4.698,4.725,
7.928,13.586,0.929,-9.252,1.852,1.014,6.275,2.880,0.000,1.505,1.470,3.589,0.000,2.617,1.673,4.832,2.912,0.000,3.142,0.000,3.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.084,6.281,1.199,4.712,0.000,0.000,0.449,-8.778,0.990,4.994,4.696,4.728,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.079,-8.595,0.990,4.994,4.695,4.729,
8.040,13.697,0.901,-9.157,1.852,1.007,6.272,2.780,4.865,1.423,1.519,3.498,0.000,2.652,1.701,4.666,2.811,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.422,-8.682,0.990,4.994,4.696,4.727,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.052,-8.500,0.990,4.994,4.695,4.728,
8.140,13.797,0.879,-9.081,1.852,1.009,6.272,2.700,4.838,1.357,1.557,3.426,0.000,2.680,1.893,4.533,2.731,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.084,6.281,1.199,4.712,0.000,0.000,0.400,-8.606,0.990,4.994,4.696,4.727,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.030,-8.424,0.990,4.994,4.695,4.728,
8.229,13.887,0.846,-8.966,1.867,1.013,0.594,2.592,4.745,1.291,1.612,3.479,0.000,2.691,3.027,4.241,2.596,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.571,1.572,4.086,6.281,1.199,4.712,0.000,0.000,0.362,-8.497,0.990,5.005,4.695,4.729,5.281,4.712,4.714,2.199,6.281,5.083,1.571,0.000,0.000,0.989,-8.307,0.991,5.006,4.701,4.724,
8.336,13.993,0.815,-8.871,1.959,1.011,1.410,2.581,0.000,1.257,1.642,0.000,4.207,2.563,0.000,3.624,1.980,0.000,3.036,0.000,2.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.571,4.086,6.281,1.199,4.712,0.000,0.000,0.289,-8.450,0.990,5.099,4.700,4.723,5.282,4.713,4.714,2.198,6.282,5.083,1.571,0.000,0.000,0.897,-8.201,0.991,5.098,4.705,4.719,
