game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
8.120,14.184,0.977,-9.963,1.818,1.035,1.104,3.588,0.000,1.451,1.397,3.391,0.000,2.627,2.027,0.000,3.710,0.000,3.142,0.000,3.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.569,4.085,6.282,1.199,4.712,0.000,0.000,0.513,-9.473,0.990,4.961,4.694,4.729,5.282,4.712,4.712,2.198,6.283,5.083,1.570,0.000,0.000,1.150,-9.312,0.991,4.960,4.698,4.725,
8.212,14.276,0.944,-9.848,1.910,1.004,0.812,3.572,0.000,1.403,1.452,0.000,4.388,2.491,2.057,4.717,3.479,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.438,-9.401,0.990,5.051,4.697,4.726,5.281,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.057,-9.183,0.991,5.051,4.702,4.722,
8.320,14.384,0.916,-9.774,1.970,1.003,0.967,3.736,1.560,1.375,1.493,0.000,3.314,2.429,1.693,4.943,3.351,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.385,-9.358,0.990,5.111,4.700,4.723,5.282,4.712,4.713,2.198,6.282,5.083,1.570,0.000,0.000,0.990,-9.103,0.991,5.110,4.704,4.720,
8.417,14.482,0.866,-9.665,2.080,1.018,1.091,3.317,1.471,1.320,1.596,0.000,3.458,2.347,1.772,4.273,3.183,0.000,2.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.085,6.282,1.199,4.712,0.000,0.000,0.292,-9.311,0.990,5.222,4.703,4.720,5.282,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,0.865,-8.991,0.991,5.221,4.706,4.717,
8.520,14.584,0.826,-9.596,2.143,1.022,0.584,0.000,1.414,1.295,1.656,0.000,3.674,2.329,2.253,3.397,3.098,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.000,0.000,1.004,1.569,1.567,4.085,6.282,1.199,4.712,0.000,0.000,0.230,-9.279,0.990,5.287,4.704,4.718,5.282,4.711,4.710,2.198,6.283,5.083,1.570,0.000,0.000,0.782,-8.923,0.991,5.287,4.705,4.717,
8.617,14.681,0.760,-9.495,2.154,1.008,6.270,0.000,1.308,1.316,1.571,0.000,3.821,2.389,0.000,3.800,2.997,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.162,-9.185,0.990,5.296,4.704,4.719,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,0.709,-8.823,0.990,5.296,4.704,4.719,
8.720,14.784,0.717,-9.429,2.154,1.006,6.269,0.000,1.236,1.334,1.499,0.000,3.900,2.436,0.000,3.716,2.930,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.118,-9.119,0.990,5.296,4.704,4.718,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,0.665,-8.757,0.990,5.296,4.704,4.719,
8.803,14.867,0.651,-9.330,2.154,1.013,6.269,0.000,1.301,1.361,1.390,0.000,4.019,2.506,0.000,3.590,2.831,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.052,-9.019,0.990,5.296,4.704,4.718,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,0.599,-8.658,0.990,5.297,4.704,4.719,
8.920,14.984,0.620,-9.283,2.155,0.484,6.265,0.000,1.435,1.373,1.339,0.000,4.077,2.538,0.000,3.529,2.784,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.001,1.001,1.571,1.572,4.090,6.281,1.200,4.712,0.000,0.000,0.022,-8.970,0.989,5.293,4.699,4.723,5.281,4.712,4.713,2.198,6.282,5.083,1.570,0.000,0.000,0.570,-8.610,0.990,5.294,4.704,4.719,
9.006,15.070,0.603,-9.257,2.155,0.120,6.265,0.000,1.504,1.380,1.312,0.000,4.109,2.556,0.000,3.494,2.758,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.000,0.001,1.003,1.570,1.570,4.087,6.281,1.199,4.712,0.000,0.000,0.004,-8.946,0.990,5.296,4.702,4.720,5.281,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,0.551,-8.585,0.990,5.296,4.704,4.719,
