game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
13.820,22.358,1.034,-10.005,1.359,0.208,6.265,3.572,3.457,1.777,1.252,1.684,0.000,3.022,2.265,1.979,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.001,1.002,1.570,1.570,4.088,6.281,1.200,4.712,0.000,0.000,0.837,-9.359,0.990,4.926,1.600,1.541,5.281,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.478,-9.498,0.990,4.925,1.593,1.549,
13.920,22.458,1.036,-9.996,1.360,0.012,0.044,3.562,3.454,1.775,1.261,1.688,0.000,3.033,2.261,1.977,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.002,1.570,1.570,4.087,6.281,1.200,4.712,0.000,0.000,0.839,-9.350,0.990,4.925,1.599,1.542,5.281,4.712,4.712,2.199,6.282,5.083,1.570,0.000,0.000,1.480,-9.489,0.990,4.925,1.591,1.550,
14.011,22.549,1.035,-9.997,1.394,-0.036,0.918,3.542,3.593,1.778,1.227,1.746,4.992,3.081,2.219,1.986,4.974,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.002,1.571,1.573,4.087,6.281,1.199,4.712,0.000,0.000,0.818,-9.359,0.990,4.893,1.602,1.540,5.281,4.713,4.715,2.200,6.281,5.083,1.571,0.000,0.000,1.463,-9.476,0.991,4.893,1.586,1.556,
14.120,22.658,1.035,-10.000,1.481,-0.023,1.526,3.066,3.778,1.794,1.260,1.925,4.932,3.134,2.131,1.611,4.591,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.570,1.571,4.086,6.281,1.199,4.712,0.000,0.000,0.762,-9.383,0.990,4.804,1.622,1.519,5.282,4.713,4.714,2.199,6.282,5.083,1.570,0.000,0.000,1.415,-9.443,0.991,4.805,1.598,1.543,
14.214,22.752,1.035,-9.999,1.639,0.029,1.364,3.512,0.000,1.867,1.330,2.417,4.924,3.052,2.023,1.696,3.583,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.569,1.568,4.086,6.281,1.199,4.712,0.000,0.000,0.666,-9.433,0.990,4.782,4.646,4.777,5.282,4.712,4.711,2.199,6.282,5.083,1.570,0.000,0.000,1.322,-9.389,0.991,4.780,4.669,4.755,
14.320,22.858,1.035,-9.997,1.721,0.016,1.082,3.547,0.000,1.659,1.384,2.824,4.971,2.788,1.990,1.762,3.910,0.000,2.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.569,1.569,4.086,6.281,1.199,4.712,0.000,0.000,0.621,-9.463,0.990,4.864,4.680,4.743,5.281,4.712,4.712,2.199,6.282,5.083,1.570,0.000,0.000,1.270,-9.365,0.991,4.863,4.692,4.732,
14.415,22.953,1.035,-9.996,1.823,0.010,0.958,3.627,0.000,1.470,1.471,3.607,0.000,2.542,1.968,0.000,3.739,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.569,-9.507,0.990,4.964,4.693,4.731,5.281,4.712,4.712,2.199,6.282,5.083,1.570,0.000,0.000,1.205,-9.344,0.991,4.964,4.701,4.723,
14.520,23.058,1.034,-9.995,1.893,0.014,1.101,3.706,1.777,1.371,1.548,0.000,4.326,2.410,1.966,0.000,3.649,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.537,-9.539,0.990,5.033,4.697,4.727,5.281,4.712,4.713,2.199,6.282,5.083,1.570,0.000,0.000,1.159,-9.332,0.991,5.033,4.704,4.720,
14.616,23.154,1.051,-10.041,1.954,-0.868,0.058,3.846,1.810,1.271,1.652,4.972,3.083,2.294,1.955,4.765,3.637,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.005,0.001,0.999,1.571,1.571,4.094,6.281,1.200,4.712,0.000,0.000,0.526,-9.614,0.989,5.094,4.687,4.735,5.280,4.713,4.713,2.200,6.282,5.083,1.570,0.000,0.000,1.136,-9.372,0.990,5.094,4.701,4.721,
14.720,23.258,1.085,-10.126,1.956,-1.378,6.276,3.941,1.882,1.276,1.701,4.895,2.977,2.251,1.921,0.000,3.723,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.001,1.001,1.571,1.572,4.090,6.281,1.200,4.712,0.000,0.000,0.560,-9.701,0.989,5.095,4.692,4.730,5.280,4.712,4.713,2.199,6.282,5.083,1.570,0.000,0.000,1.169,-9.456,0.990,5.096,4.701,4.722,
14.820,23.358,1.142,-10.266,1.957,-0.910,6.279,4.094,2.002,1.333,1.778,4.751,2.823,2.183,1.863,0.000,3.866,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.279,6.283,1.007,1.568,1.566,4.078,6.281,1.199,4.712,0.000,0.000,0.615,-9.847,0.991,5.102,4.710,4.714,5.281,4.710,4.709,2.198,6.282,5.083,1.570,0.000,0.000,1.222,-9.597,0.991,5.101,4.702,4.721,
14.920,23.458,1.164,-10.320,1.957,-0.352,6.277,4.153,2.047,1.355,1.807,4.696,2.765,2.158,1.842,0.000,3.921,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,6.283,1.005,1.569,1.568,4.082,6.281,1.199,4.712,0.000,0.000,0.638,-9.899,0.990,5.100,4.704,4.719,5.281,4.711,4.710,2.199,6.282,5.083,1.570,0.000,0.000,1.245,-9.651,0.991,5.100,4.702,4.721,
15.015,23.553,1.171,-10.337,1.957,-0.099,6.276,4.173,2.063,1.362,1.817,4.678,2.745,2.149,1.834,0.000,3.940,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.084,6.281,1.199,4.712,0.000,0.000,0.645,-9.916,0.990,5.099,4.701,4.722,5.281,4.711,4.711,2.199,6.282,5.083,1.570,0.000,0.000,1.253,-9.669,0.990,5.099,4.702,4.722,
15.120,23.658,1.172,-10.340,1.957,0.000,6.266,4.176,2.065,1.363,1.818,4.675,2.741,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.700,4.723,5.281,4.711,4.712,2.199,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.702,4.722,
15.220,23.758,1.172,-10.340,1.957,0.001,6.267,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
15.302,23.840,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
15.420,23.958,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
15.509,24.047,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
15.620,24.158,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
15.720,24.258,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
15.820,24.358,1.172,-10.340,1.957,0.001,6.267,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
15.920,24.458,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
16.020,24.558,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
16.120,24.658,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
16.217,24.755,1.172,-10.340,1.957,0.001,6.266,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
16.320,24.858,1.172,-10.340,1.957,0.001,6.267,4.176,2.065,1.363,1.819,4.675,2.740,2.147,1.833,0.000,3.942,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.646,-9.918,0.990,5.099,4.699,4.724,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.254,-9.671,0.990,5.099,4.701,4.722,
16.411,24.949,1.171,-10.337,1.938,0.191,5.872,4.139,2.063,1.360,1.786,4.698,2.881,2.175,1.832,1.858,3.957,0.000,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.278,0.000,1.007,1.567,1.564,4.079,6.282,1.199,4.712,0.000,0.000,0.650,-9.908,0.990,5.085,4.707,4.716,5.282,4.709,4.707,2.196,6.282,5.083,1.570,0.000,0.000,1.262,-9.670,0.990,5.085,4.698,4.725,
16.520,25.058,1.157,-10.300,1.921,0.798,0.104,4.072,2.033,1.344,1.743,4.744,3.055,2.216,1.845,1.850,3.936,0.000,0.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.278,6.283,1.008,1.568,1.567,4.077,6.281,1.199,4.712,0.000,0.000,0.646,-9.862,0.990,5.065,4.711,4.713,5.282,4.710,4.709,2.197,6.282,5.083,1.571,0.000,0.000,1.261,-9.634,0.991,5.065,4.700,4.724,
