game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
8.320,70.231,0.997,-9.922,1.576,1.014,6.266,3.423,0.000,2.133,1.257,2.119,4.990,3.367,2.098,1.697,4.172,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.665,-9.335,0.990,4.720,3.992,5.432,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.321,-9.331,0.990,4.720,4.042,5.382,
8.420,70.331,0.996,-9.824,1.577,0.996,6.265,3.325,0.000,1.703,1.256,2.120,0.000,3.366,2.098,1.698,3.513,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.664,-9.237,0.990,4.720,4.053,5.371,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.320,-9.232,0.990,4.720,4.085,5.340,
8.520,70.431,0.996,-9.725,1.577,1.011,6.266,3.226,0.000,1.652,1.284,2.120,0.000,3.365,2.099,1.698,3.392,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.663,-9.138,0.990,4.721,4.104,5.320,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.319,-9.134,0.990,4.721,4.122,5.302,
8.620,70.531,0.995,-9.625,1.577,1.019,6.265,3.126,0.000,1.600,1.361,2.120,0.000,3.365,2.099,0.000,3.318,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.662,-9.038,0.990,4.721,4.118,5.306,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,1.318,-9.034,0.990,4.721,4.143,5.281,
8.712,70.623,0.994,-9.525,1.578,1.012,0.030,3.026,0.000,1.548,1.438,2.122,0.000,3.361,2.099,0.000,3.682,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.661,-8.938,0.990,4.721,4.106,5.318,5.281,4.711,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.317,-8.934,0.990,4.721,4.201,5.223,
8.820,70.731,0.994,-9.446,1.601,1.006,0.745,2.949,0.000,1.515,1.484,2.193,0.000,3.266,2.086,0.000,3.532,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.571,1.572,4.086,6.281,1.199,4.712,0.000,0.000,0.650,-8.866,0.990,4.739,4.519,4.906,5.281,4.712,4.714,2.199,6.281,5.083,1.571,0.000,0.000,1.305,-8.847,0.991,4.739,4.588,4.837,
8.920,70.831,0.986,-9.327,1.729,1.012,1.431,2.871,0.000,1.511,1.499,2.755,0.000,2.836,1.634,0.000,3.149,0.000,3.142,0.000,3.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.570,4.085,6.282,1.199,4.712,0.000,0.000,0.570,-8.797,0.990,4.870,4.684,4.740,5.282,4.713,4.713,2.198,6.282,5.083,1.571,0.000,0.000,1.218,-8.693,0.991,4.869,4.693,4.732,
9.020,70.931,0.967,-9.228,1.839,1.020,1.027,2.844,4.996,1.519,1.518,3.570,0.000,2.595,1.636,4.883,2.900,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.569,4.085,6.282,1.199,4.712,0.000,0.000,0.494,-8.748,0.990,4.982,4.696,4.727,5.282,4.712,4.711,2.198,6.283,5.083,1.570,0.000,0.000,1.127,-8.573,0.991,4.981,4.700,4.724,
9.120,71.031,0.939,-9.132,1.913,1.018,0.811,2.812,4.811,1.501,1.550,4.467,3.857,2.491,2.063,4.254,2.732,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.432,-8.687,0.990,5.055,4.698,4.725,5.281,4.712,4.712,2.198,6.282,5.083,1.570,0.000,0.000,1.050,-8.467,0.991,5.055,4.702,4.722,
9.220,71.131,0.903,-9.039,1.990,1.009,1.004,2.802,0.000,1.487,1.584,0.000,3.991,2.416,0.000,3.749,2.588,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.086,6.281,1.199,4.712,0.000,0.000,0.364,-8.634,0.990,5.131,4.700,4.723,5.282,4.712,4.713,2.198,6.282,5.083,1.570,0.000,0.000,0.964,-8.367,0.991,5.130,4.704,4.719,
