game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
6.640,64.503,1.021,-9.974,1.295,1.048,5.259,3.594,3.732,1.753,1.336,1.575,0.000,3.394,2.370,1.981,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.000,1.005,1.568,1.568,4.185,6.281,1.199,4.712,0.000,0.000,0.872,-9.292,0.947,5.006,1.946,1.209,5.282,4.711,4.710,2.095,6.282,5.083,1.570,0.000,0.000,1.504,-9.470,0.948,5.006,1.944,1.211,
6.740,64.603,1.046,-9.891,1.232,1.116,5.441,3.574,3.562,0.000,1.524,1.529,3.702,4.699,2.447,1.954,0.000,0.000,1.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.000,1.004,1.569,1.568,4.165,6.281,1.199,4.712,0.000,0.000,0.938,-9.206,0.957,5.060,1.822,1.333,5.282,4.711,4.711,2.117,6.282,5.083,1.570,0.000,0.000,1.557,-9.423,0.958,5.060,1.820,1.335,
6.833,64.696,1.090,-9.774,1.140,0.990,5.326,3.575,3.354,0.000,1.863,1.489,3.053,0.000,2.581,1.920,0.000,0.000,1.492,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.281,0.001,1.003,1.569,1.568,4.126,6.281,1.199,4.712,0.000,0.000,1.042,-9.090,0.973,5.144,1.679,1.471,5.282,4.711,4.710,2.157,6.282,5.083,1.570,0.000,0.000,1.638,-9.364,0.974,5.144,1.677,1.473,
6.937,64.799,1.132,-9.688,1.050,0.961,5.204,3.640,3.215,0.000,1.810,1.464,2.645,0.000,2.762,1.905,0.000,0.000,1.632,0.000,0.000,2.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.001,1.004,1.568,1.567,4.087,6.281,1.199,4.712,0.000,0.000,1.139,-9.013,0.989,5.231,1.584,1.558,5.282,4.711,4.710,2.195,6.282,5.083,1.570,0.000,0.000,1.709,-9.339,0.990,5.232,1.584,1.559,
7.040,64.903,1.182,-9.605,0.957,1.025,5.255,3.219,3.107,0.000,1.761,1.515,2.372,0.000,3.005,1.897,0.000,0.000,1.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.280,0.000,1.005,1.568,1.567,4.084,6.281,1.199,4.712,0.000,0.000,1.251,-8.933,0.990,5.324,1.579,1.563,5.282,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,1.789,-9.311,0.991,5.325,1.578,1.564,
7.140,65.003,1.243,-9.522,0.895,1.043,6.180,3.822,3.023,3.312,1.959,1.677,2.281,0.000,3.171,1.872,1.414,0.000,1.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.570,1.572,4.085,6.280,1.199,4.712,0.000,0.000,1.357,-8.858,0.990,5.392,1.579,1.564,5.282,4.712,4.714,2.198,6.281,5.083,1.571,0.000,0.000,1.868,-9.268,0.991,5.392,1.577,1.566,
7.222,65.085,1.305,-9.443,0.931,1.001,1.001,3.622,2.502,3.302,2.088,1.757,2.497,0.000,2.899,1.782,0.000,0.000,1.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.573,4.086,6.281,1.199,4.712,0.000,0.000,1.396,-8.776,0.990,5.356,1.580,1.564,5.281,4.713,4.715,2.199,6.281,5.083,1.571,0.000,0.000,1.921,-9.168,0.991,5.356,1.576,1.567,
7.340,65.203,1.351,-9.380,1.024,0.992,1.483,3.337,2.895,3.477,1.832,1.772,2.952,0.000,2.510,1.282,0.000,0.000,1.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.571,4.085,6.282,1.199,4.712,0.000,0.000,1.378,-8.706,0.990,5.261,1.580,1.563,5.282,4.713,4.713,2.198,6.282,5.083,1.571,0.000,0.000,1.939,-9.048,0.991,5.262,1.576,1.566,
7.440,65.303,1.409,-9.275,1.160,1.026,0.996,3.004,2.856,0.000,1.934,1.885,3.992,3.627,2.112,1.197,0.000,0.000,1.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.004,1.570,1.568,4.085,6.282,1.199,4.712,0.000,0.000,1.342,-8.604,0.990,5.121,1.582,1.559,5.282,4.712,4.711,2.198,6.283,5.083,1.570,0.000,0.000,1.944,-8.866,0.991,5.122,1.579,1.562,
7.529,65.391,1.439,-9.204,1.229,0.361,0.502,2.852,2.837,0.000,1.996,2.013,0.000,3.632,1.959,1.163,3.922,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.005,0.001,0.998,1.571,1.572,4.095,6.281,1.200,4.712,0.000,0.000,1.330,-8.536,0.989,5.058,1.600,1.542,5.280,4.713,4.714,2.199,6.282,5.083,1.570,0.000,0.000,1.947,-8.759,0.990,5.058,1.584,1.557,
