game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
8.096,14.371,0.997,-9.903,1.581,1.007,0.331,3.404,0.000,2.141,1.259,2.136,0.000,3.343,2.095,1.700,4.133,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.571,4.086,6.281,1.199,4.712,0.000,0.000,0.663,-9.317,0.990,4.722,4.159,5.265,5.281,4.712,4.713,2.199,6.282,5.083,1.570,0.000,0.000,1.319,-9.310,0.991,4.722,4.308,5.117,
8.200,14.475,0.994,-9.804,1.653,0.996,1.288,3.321,0.000,2.025,1.294,2.396,0.000,3.063,2.057,0.000,3.835,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.572,4.086,6.281,1.199,4.712,0.000,0.000,0.620,-9.244,0.990,4.792,4.651,4.773,5.282,4.713,4.714,2.199,6.282,5.083,1.571,0.000,0.000,1.274,-9.190,0.991,4.792,4.676,4.749,
8.300,14.575,0.987,-9.726,1.752,1.011,1.391,3.290,0.000,1.846,1.352,2.903,0.000,2.771,2.029,0.000,3.553,0.000,3.142,0.000,3.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.003,1.570,1.570,4.085,6.282,1.199,4.712,0.000,0.000,0.557,-9.205,0.990,4.894,4.688,4.735,5.282,4.713,4.712,2.198,6.282,5.083,1.571,0.000,0.000,1.203,-9.087,0.991,4.893,4.695,4.729,
8.391,14.666,0.960,-9.608,1.859,1.028,0.444,3.259,0.000,1.729,1.417,3.773,0.000,2.563,1.642,0.000,3.280,0.000,3.142,0.000,3.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.004,1.569,1.567,4.085,6.282,1.199,4.712,0.000,0.000,0.476,-9.137,0.990,5.004,4.696,4.726,5.281,4.711,4.709,2.198,6.283,5.083,1.570,0.000,0.000,1.105,-8.950,0.991,5.004,4.698,4.725,
8.500,14.775,0.931,-9.511,1.864,1.010,6.272,3.163,0.000,1.788,1.387,3.735,0.000,2.590,1.671,4.524,3.174,0.000,3.142,0.000,3.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.446,-9.043,0.990,5.006,4.696,4.727,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.074,-8.853,0.990,5.006,4.696,4.728,
8.600,14.875,0.909,-9.436,1.864,1.002,6.271,3.083,0.000,1.841,1.358,3.657,0.000,2.619,1.693,0.000,3.094,0.000,3.142,0.000,3.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.423,-8.967,0.990,5.006,4.696,4.727,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.051,-8.777,0.990,5.006,4.696,4.728,
8.700,14.975,0.874,-9.322,1.864,1.012,6.271,2.964,4.801,1.501,1.378,3.542,0.000,2.662,1.728,4.872,2.974,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.389,-8.853,0.990,5.006,4.696,4.727,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.017,-8.663,0.990,5.006,4.696,4.727,
8.800,15.075,0.851,-9.246,1.864,1.016,6.270,2.884,4.760,1.434,1.416,3.464,0.000,2.691,1.751,4.740,2.894,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.366,-8.777,0.990,5.006,4.696,4.727,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,0.994,-8.587,0.990,5.006,4.696,4.727,
8.900,15.175,0.816,-9.131,1.864,1.011,6.269,2.763,4.717,1.333,1.473,3.350,0.000,2.734,1.786,4.542,2.773,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.331,-8.662,0.990,5.006,4.696,4.727,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,0.959,-8.472,0.990,5.006,4.696,4.727,
9.000,15.275,0.793,-9.055,1.864,1.009,6.268,2.684,4.688,1.266,1.511,3.274,0.000,2.763,2.207,4.410,2.693,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.308,-8.586,0.990,5.006,4.696,4.727,5.281,4.711,4.711,2.198,6.282,5.083,1.570,0.000,0.000,0.936,-8.396,0.990,5.006,4.696,4.727,
