game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
7.191,12.615,0.884,-9.912,1.767,1.005,6.271,3.491,0.000,1.492,1.245,2.743,0.000,2.872,2.129,0.000,3.732,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.003,1.569,1.569,4.145,6.281,1.199,4.712,0.000,0.000,0.443,-9.382,0.965,4.920,4.393,5.024,5.281,4.711,4.711,2.137,6.282,5.083,1.570,0.000,0.000,1.086,-9.253,0.966,4.920,4.393,5.025,
7.300,12.724,0.865,-9.815,1.767,0.995,6.271,3.393,0.000,1.577,1.223,2.694,0.000,2.898,2.148,0.000,3.627,0.000,3.142,0.000,3.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.107,6.281,1.199,4.712,0.000,0.000,0.426,-9.296,0.981,4.912,4.577,4.844,5.281,4.711,4.711,2.175,6.282,5.083,1.570,0.000,0.000,1.069,-9.167,0.981,4.912,4.577,4.845,
7.400,12.824,0.845,-9.718,1.768,1.012,6.269,3.294,0.000,1.663,1.200,2.645,0.000,2.924,2.168,0.000,3.521,0.000,3.142,0.000,2.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.085,6.281,1.199,4.712,0.000,0.000,0.407,-9.205,0.990,4.910,4.689,4.734,5.282,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,1.051,-9.076,0.990,4.910,4.689,4.735,
7.500,12.924,0.830,-9.640,1.771,1.019,0.240,3.216,0.000,1.725,1.184,2.627,0.000,2.935,2.183,0.000,3.430,0.000,3.142,0.000,2.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.000,0.000,1.003,1.570,1.571,4.086,6.281,1.199,4.712,0.000,0.000,0.391,-9.128,0.990,4.911,4.687,4.737,5.281,4.712,4.713,2.199,6.282,5.083,1.570,0.000,0.000,1.034,-8.997,0.991,4.911,4.693,4.731,
7.585,13.009,0.804,-9.523,1.857,1.010,1.351,3.168,0.000,1.661,1.222,3.237,0.000,2.764,1.798,0.000,3.193,0.000,3.142,0.000,2.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.002,0.000,1.003,1.571,1.572,4.086,6.281,1.199,4.712,0.000,0.000,0.324,-9.050,0.990,4.996,4.695,4.728,5.282,4.713,4.714,2.198,6.282,5.083,1.571,0.000,0.000,0.953,-8.865,0.991,4.996,4.702,4.722,
7.700,13.124,0.773,-9.428,1.976,1.013,1.025,3.333,0.000,1.550,1.306,0.000,3.631,2.586,1.838,4.389,2.542,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.001,0.000,1.004,1.569,1.568,4.085,6.282,1.199,4.712,0.000,0.000,0.237,-9.017,0.990,5.120,4.702,4.721,5.282,4.712,4.711,2.198,6.283,5.083,1.570,0.000,0.000,0.841,-8.758,0.991,5.119,4.703,4.720,
7.800,13.224,0.732,-9.337,2.005,1.021,6.258,2.665,0.000,1.562,1.284,0.000,3.778,2.592,2.286,4.124,2.883,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.567,4.084,6.281,1.199,4.712,0.000,0.000,0.185,-8.941,0.990,5.148,4.701,4.721,5.281,4.711,4.710,2.197,6.282,5.083,1.570,0.000,0.000,0.780,-8.665,0.990,5.148,4.701,4.722,
7.900,13.324,0.698,-9.264,2.004,1.012,6.276,2.590,0.000,1.597,1.279,0.000,3.857,2.631,0.000,4.021,2.810,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.084,6.281,1.199,4.712,0.000,0.000,0.152,-8.868,0.990,5.146,4.701,4.721,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,0.747,-8.592,0.990,5.147,4.701,4.722,
8.000,13.424,0.648,-9.156,2.004,1.006,6.274,2.478,0.000,1.297,1.320,0.000,3.975,2.689,0.000,3.223,2.700,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.084,6.281,1.199,4.712,0.000,0.000,0.103,-8.760,0.990,5.146,4.701,4.721,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,0.698,-8.484,0.990,5.146,4.701,4.722,
8.100,13.524,0.615,-9.084,2.003,1.011,6.273,2.402,0.000,1.214,1.348,0.000,4.054,2.727,0.000,3.130,2.627,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.004,1.569,1.569,4.084,6.281,1.199,4.712,0.000,0.000,0.069,-8.687,0.990,5.146,4.701,4.721,5.281,4.711,4.711,2.197,6.282,5.083,1.570,0.000,0.000,0.665,-8.412,0.990,5.146,4.701,4.722,
