game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,main_cam_yaw,main_cam_pitch,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,left_joint_gripper,left_is_grasping,left_end_x,left_end_y,left_end_z,left_end_ax,left_end_ay,left_end_az,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7,right_joint_gripper,right_is_grasping,right_end_x,right_end_y,right_end_z,right_end_ax,right_end_ay,right_end_az,
32.540,39.812,0.584,-10.052,1.986,1.022,6.277,3.584,1.411,0.811,1.057,4.929,4.515,2.791,2.430,0.000,3.177,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.821,1.897,1.798,4.286,0.398,1.000,4.711,0.000,0.000,0.282,-9.777,0.542,5.556,3.502,5.796,4.462,4.384,4.484,1.997,5.883,5.283,1.571,0.000,0.000,0.584,-9.645,0.542,5.584,3.562,5.646,
32.640,39.912,0.536,-9.943,1.986,0.989,6.278,3.464,1.315,0.866,0.991,0.000,4.634,2.847,2.479,0.000,3.513,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.861,1.897,1.798,4.286,0.398,1.000,4.711,0.000,0.000,0.243,-9.687,0.526,5.590,3.475,5.812,4.422,4.384,4.484,1.997,5.883,5.283,1.571,0.000,0.000,0.544,-9.555,0.526,5.618,3.534,5.664,
32.740,40.012,0.496,-9.853,1.986,1.004,6.279,3.364,1.236,0.911,0.936,3.760,4.733,2.892,2.118,4.976,3.421,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,1.899,1.897,1.798,4.285,0.398,0.999,4.711,0.000,0.000,0.212,-9.616,0.512,5.622,3.451,5.826,4.385,4.384,4.484,1.997,5.882,5.283,1.571,0.000,0.000,0.512,-9.483,0.513,5.650,3.510,5.680,
32.840,40.112,0.456,-9.763,1.985,0.977,6.279,3.265,1.156,0.956,0.882,3.540,4.832,2.938,2.158,4.843,3.329,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.921,1.897,1.798,4.286,0.398,1.000,4.711,0.000,0.000,0.177,-9.537,0.504,5.642,3.437,5.834,4.363,4.384,4.484,1.997,5.882,5.283,1.571,0.000,0.000,0.478,-9.404,0.504,5.669,3.495,5.690,
32.940,40.212,0.419,-9.679,1.986,0.881,6.281,3.172,1.082,0.998,0.831,3.338,4.923,2.981,2.195,4.717,3.243,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.958,1.897,1.798,4.285,0.398,1.000,4.711,0.000,0.000,0.148,-9.472,0.492,5.674,3.415,5.846,4.325,4.383,4.484,1.998,5.882,5.283,1.571,0.000,0.000,0.449,-9.339,0.492,5.700,3.473,5.704,
33.040,40.312,0.386,-9.603,1.986,0.811,6.282,3.089,1.015,1.036,0.819,3.155,0.000,3.019,2.229,4.604,3.166,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.283,0.000,1.980,1.897,1.798,4.286,0.398,1.000,4.711,0.000,0.000,0.120,-9.408,0.484,5.694,3.403,5.852,4.303,4.384,4.484,1.997,5.882,5.283,1.571,0.000,0.000,0.421,-9.275,0.485,5.720,3.459,5.711,
33.140,40.412,0.354,-9.530,1.986,0.815,6.281,0.000,0.951,1.073,0.848,2.976,0.000,3.057,2.261,4.496,3.091,0.000,3.142,1.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,2.018,1.897,1.798,4.285,0.398,0.999,4.711,0.000,0.000,0.097,-9.355,0.473,5.727,3.382,5.862,4.265,4.384,4.484,1.997,5.882,5.283,1.571,0.000,0.000,0.397,-9.222,0.473,5.753,3.438,5.723,
33.240,40.512,0.328,-9.471,1.986,0.817,6.282,0.000,0.899,1.102,0.871,2.831,0.000,3.087,2.287,4.409,3.031,0.000,3.142,1.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,2.041,1.897,1.798,4.286,0.398,1.000,4.711,0.000,0.000,0.076,-9.308,0.466,5.747,3.370,5.868,4.243,4.384,4.484,1.997,5.882,5.283,1.571,0.000,0.000,0.377,-9.176,0.467,5.773,3.425,5.730,
33.334,40.605,0.289,-9.383,1.985,0.798,0.000,0.000,0.000,1.147,0.906,2.616,0.000,3.132,2.326,3.624,0.000,0.000,3.142,1.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,2.080,1.897,1.798,4.286,0.398,1.000,4.711,0.000,0.000,0.047,-9.242,0.456,5.783,3.350,5.877,4.203,4.384,4.484,1.997,5.882,5.283,1.571,0.000,0.000,0.348,-9.110,0.456,5.808,3.404,5.741,
33.440,40.712,0.264,-9.326,1.985,0.786,6.283,0.000,0.000,1.175,0.929,2.476,0.000,3.161,2.752,3.553,0.000,0.000,3.142,1.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,6.282,0.000,2.100,1.897,1.798,4.286,0.398,1.000,4.711,0.000,0.000,0.027,-9.196,0.451,5.801,3.339,5.882,4.183,4.384,4.484,1.997,5.882,5.283,1.571,0.000,0.000,0.328,-9.063,0.451,5.825,3.394,5.746,
